Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;D3Z;D3B;D4Z;D4B;D5Z;D5B;D6Z;D6B;D7Z;D7B;D8Z;D8B;D9Z;D9B;D10Z;D10B;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;D15Z;D15B;D16Z;D16B;D17Z;D17B;D18Z;D18B;D19Z;D19B;D20Z;D20B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B
05.07.2024;01:46;A  6;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;2;73;2;76;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:45;A  6;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;2;2;2;2
05.07.2024;01:44;A  6;1;0;0;1;1;1;1;2;1;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:43;A  6;1;0;0;1;1;1;1;2;1;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;2;2;2;2
05.07.2024;01:42;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;1;1;1;1;0;0;0;0
05.07.2024;01:41;A  6;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;100;0;0;0;0;2;1;2;1;2;1;2;2;0;100;0;100;1;1;1;1;2;2;2;1
05.07.2024;01:40;A  6;1;0;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;01:39;A  6;1;0;0;3;1;0;0;2;1;0;0;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;1;1;1;1;1;1;1;1
05.07.2024;01:38;A  6;1;0;0;1;1;0;0;3;2;0;0;0;0;0;0;0;0;3;2;3;3;0;100;0;100;0;0;0;0;2;1;2;1;1;1;1;1;0;100;0;100;2;1;2;1;1;1;1;1
05.07.2024;01:37;A  6;1;0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:36;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;01:35;A  6;1;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:34;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:33;A  6;1;0;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;2;2;2;2;0;100;0;100;1;1;1;1;2;2;2;1
05.07.2024;01:32;A  6;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;1;1;1;1;2;2;2;2
05.07.2024;01:31;A  6;1;0;0;0;0;0;0;2;1;1;1;1;2;1;1;1;1;2;1;2;2;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;01:30;A  6;1;0;0;0;0;0;0;0;0;2;1;2;2;2;1;2;1;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1;2;1;3;2;0;100;0;100;1;1;1;1;3;2;3;2
05.07.2024;01:29;A  6;1;0;0;0;0;1;0;1;3;1;1;1;1;1;1;1;1;1;3;1;3;0;100;0;100;0;0;0;0;0;0;0;0;2;4;2;4;0;100;0;100;0;0;0;0;1;4;1;4
05.07.2024;01:28;A  6;1;0;0;4;2;1;0;2;1;0;0;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;2;1;2;1;0;0;0;0;0;100;0;100;2;1;2;1;0;0;0;0
05.07.2024;01:27;A  6;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;01:26;A  6;1;0;0;2;1;0;0;2;1;1;1;2;3;2;2;2;2;1;1;1;2;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;2;2;2;2
05.07.2024;01:25;A  6;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:24;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;0;1;0
05.07.2024;01:23;A  6;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:22;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:21;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:20;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;1;1;1;1;1;1;1;1
05.07.2024;01:19;A  6;1;0;0;1;0;0;0;1;1;0;0;2;3;1;1;1;1;0;0;1;1;0;100;0;100;0;0;0;0;2;1;2;1;1;1;1;1;0;100;0;100;1;1;1;1;2;1;2;1
05.07.2024;01:18;A  6;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;4;1;4
05.07.2024;01:17;A  6;1;0;0;4;2;0;0;1;3;1;1;1;1;1;1;1;1;1;3;1;4;0;100;0;100;0;0;0;0;1;1;1;1;2;4;2;5;0;100;0;100;1;1;1;1;3;3;3;3
05.07.2024;01:16;A  6;1;0;0;2;2;0;0;3;2;0;0;0;0;0;0;0;0;3;3;3;3;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:15;A  6;1;0;0;1;0;0;0;2;2;0;0;0;0;0;0;0;0;3;2;3;3;0;100;0;100;0;0;0;0;1;1;1;1;4;4;4;4;0;100;0;100;1;1;1;1;4;3;4;3
05.07.2024;01:14;A  6;1;0;0;0;0;0;0;1;1;2;1;2;3;2;2;2;1;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;01:13;A  6;1;0;0;1;1;0;0;2;1;0;0;0;0;0;0;0;0;1;0;2;2;0;100;0;100;0;0;0;0;1;1;1;1;2;1;2;1;0;100;0;100;1;1;1;1;2;1;2;1
05.07.2024;01:12;A  6;1;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0;0;4;3;3;3;0;100;0;100;0;0;0;0;0;0;0;0;3;3;3;3;0;100;0;100;0;0;0;0;3;3;3;3
05.07.2024;01:11;A  6;1;0;0;1;1;0;0;4;3;0;0;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;1;1;1;1;2;2;2;2
05.07.2024;01:10;A  6;1;0;0;1;1;0;0;2;2;0;0;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;01:09;A  6;1;0;0;5;1;0;0;2;2;1;1;2;3;2;2;2;2;2;2;2;3;0;100;0;100;0;0;0;0;0;0;0;0;3;4;3;4;0;100;0;100;0;0;0;0;3;4;3;4
05.07.2024;01:08;A  6;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;100;0;100;1;1;1;1;0;0;0;0
05.07.2024;01:07;A  6;1;0;0;2;1;0;0;2;1;0;0;1;2;1;1;1;1;3;2;3;3;0;100;0;100;0;0;0;0;1;1;1;1;3;3;3;3;0;100;0;100;0;0;0;0;4;5;4;5
05.07.2024;01:06;A  6;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:05;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;0;100;0;100;0;0;0;0;1;1;1;1;2;2;2;2;0;100;0;100;1;1;1;1;2;2;2;2
05.07.2024;01:04;A  6;1;0;0;1;1;0;0;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;1;1;1;1;1;1;1;1
05.07.2024;01:03;A  6;1;0;0;2;1;0;0;2;1;0;0;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;01:02;A  6;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;01:01;A  6;1;0;0;2;0;0;0;2;1;0;0;0;0;1;1;1;1;2;1;2;2;0;100;0;100;0;0;0;0;1;1;1;1;4;4;4;4;0;100;0;100;1;1;1;1;4;3;4;3
05.07.2024;01:00;A  6;1;0;0;1;1;0;0;3;3;2;1;2;2;1;1;1;1;4;3;4;4;0;100;0;100;0;0;0;0;0;0;0;0;4;3;4;3;0;100;0;100;0;0;0;0;4;3;4;3
05.07.2024;00:59;A  6;1;0;0;2;1;0;0;4;3;0;0;0;0;0;0;0;0;4;3;5;5;0;100;0;100;0;0;0;0;1;1;1;1;3;3;3;3;0;100;0;100;2;1;2;1;2;2;2;2
05.07.2024;00:58;A  6;1;0;0;2;1;0;0;3;2;1;1;3;2;2;1;1;1;2;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;00:57;A  6;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;100;0;100;1;1;1;1;0;0;0;0
05.07.2024;00:56;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;00:55;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;100;2;2;2;2;1;1;1;1
05.07.2024;00:54;A  6;1;0;0;3;1;0;0;5;4;0;0;0;0;0;0;0;0;5;4;5;6;0;100;0;100;0;0;0;0;3;3;3;3;3;3;3;3;0;100;0;100;1;1;1;1;3;3;3;3
05.07.2024;00:53;A  6;1;0;0;4;2;0;0;2;1;0;0;1;2;1;1;1;1;4;2;4;3;0;100;0;100;0;0;0;0;1;1;1;1;4;4;4;4;0;100;0;100;1;1;1;1;4;4;4;3
05.07.2024;00:52;A  6;1;0;0;3;1;2;2;6;6;1;1;0;0;0;0;0;0;2;6;2;7;0;100;0;100;0;0;0;0;0;0;0;0;2;6;2;7;0;100;0;100;0;0;0;0;2;7;2;7
05.07.2024;00:51;A  6;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;00:50;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;1;1;1;1;1;1;1;1
05.07.2024;00:49;A  6;1;0;0;3;2;0;0;3;3;0;0;0;0;0;0;0;0;3;2;3;3;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;2;2;2;2;4;4;4;3
05.07.2024;00:48;A  6;1;0;0;5;3;0;0;5;6;1;2;0;0;0;0;0;0;5;6;5;7;0;100;0;100;0;0;0;0;2;2;2;2;4;6;4;6;0;100;0;100;0;0;0;0;4;6;4;6
05.07.2024;00:47;A  6;1;0;0;5;2;0;0;5;4;0;0;0;0;0;0;0;0;5;4;5;5;0;100;0;100;0;0;0;0;0;0;0;0;7;6;7;6;0;100;0;100;0;0;0;0;3;3;3;3
05.07.2024;00:46;A  6;1;0;0;1;1;0;0;3;2;1;1;1;2;2;2;2;1;2;2;2;2;0;100;0;100;0;0;0;0;1;1;1;1;4;4;4;4;0;100;0;100;1;1;1;1;4;4;4;4
05.07.2024;00:45;A  6;1;0;0;0;0;0;0;0;0;2;2;2;3;2;2;3;2;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;3;2;3;2;1;1;1;1
05.07.2024;00:44;A  6;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;2;1;2;1;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;00:43;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1;3;3;3;3;0;100;0;100;1;1;1;1;4;4;4;3
05.07.2024;00:42;A  6;1;0;0;2;2;0;0;2;1;3;3;3;4;4;4;4;3;2;1;2;2;0;100;0;100;0;0;0;0;0;0;0;0;2;1;2;1;0;100;0;100;0;0;0;0;1;1;2;2
05.07.2024;00:41;A  6;1;0;0;0;0;0;0;2;1;1;0;1;1;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;2;1;1;1
05.07.2024;00:40;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;0;1;0;0;0;0;0;0;100;0;100;1;1;1;0;0;0;0;0
05.07.2024;00:39;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;00:38;A  6;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;00:37;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;3;2;3;2;0;0;0;0;0;100;0;100;3;2;3;2;0;0;0;0
05.07.2024;00:36;A  6;1;0;0;3;0;0;0;3;2;1;1;1;2;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;4;4;4;4
05.07.2024;00:35;A  6;1;0;0;1;1;0;0;1;1;1;1;1;2;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;00:34;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;00:33;A  6;1;0;0;1;1;0;0;4;2;0;0;0;0;0;0;0;0;3;2;3;3;0;100;0;100;0;0;0;0;2;1;2;1;2;1;2;1;0;100;0;100;2;1;2;1;2;1;2;1
05.07.2024;00:32;A  6;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;1;2;1;0;100;0;100;0;0;0;0;1;0;1;1;1;1;1;1;0;100;0;100;1;1;1;0;1;1;1;1
05.07.2024;00:31;A  6;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;00:30;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;00:29;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;00:28;A  6;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;2;2;2;2
05.07.2024;00:27;A  6;1;0;0;1;1;0;0;3;2;0;0;0;0;0;0;0;0;3;2;3;3;0;100;0;100;0;0;0;0;0;0;0;0;4;4;4;4;0;100;0;100;0;0;0;0;3;5;3;6
05.07.2024;00:26;A  6;1;0;0;3;3;0;0;4;5;1;1;1;3;3;3;3;2;4;5;4;7;0;100;0;100;0;0;0;0;1;1;1;1;4;6;4;6;0;100;0;100;1;1;1;1;4;4;4;3
05.07.2024;00:25;A  6;1;0;0;1;1;1;0;1;1;2;2;2;2;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;1;1;1;1;1;1;1;1
05.07.2024;00:24;A  6;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;2;1;2;1;2;1;2;1;0;100;0;100;2;1;2;1;1;1;1;1
05.07.2024;00:23;A  6;1;0;0;2;1;0;0;5;3;0;1;1;1;1;1;1;1;5;4;5;5;0;100;0;100;0;0;0;0;2;2;2;2;3;2;3;2;0;100;0;100;2;2;2;2;3;2;3;2
05.07.2024;00:22;A  6;1;0;0;4;2;0;0;2;1;1;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;2;1;1;1;0;100;0;100;1;1;1;1;2;2;2;2
05.07.2024;00:21;A  6;1;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;00:20;A  6;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;2;2;2;2;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;00:19;A  6;1;0;0;0;0;0;0;1;1;3;2;3;4;3;3;3;2;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;3;2;3;2;0;100;0;100;0;0;0;0;3;2;3;1
05.07.2024;00:18;A  6;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;5;2;6;0;100;0;100;0;0;0;0;0;0;0;0;2;5;2;5;0;100;0;100;0;0;0;0;2;5;2;5
05.07.2024;00:17;A  6;1;0;0;3;4;3;2;4;5;0;0;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;3;3;3;3;2;1;2;1
05.07.2024;00:16;A  6;1;0;0;1;1;0;0;1;1;2;1;2;2;2;2;2;1;1;1;1;1;0;100;0;100;0;0;0;0;2;2;2;2;2;2;2;2;0;100;0;100;0;0;0;0;2;2;2;2
05.07.2024;00:15;A  6;1;0;0;1;1;0;0;1;1;1;1;1;2;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;1;1;1;1;0;0;0;0
05.07.2024;00:14;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;2;2;2;2
05.07.2024;00:13;A  6;1;0;0;0;0;0;0;2;1;2;2;2;3;2;2;2;1;2;2;3;3;0;100;0;100;0;0;0;0;1;0;1;0;4;3;4;4;0;100;0;100;0;0;0;0;4;3;4;3
05.07.2024;00:12;A  6;1;0;0;0;0;0;0;0;0;2;2;2;3;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;1;1;1;1;0;0;0;0
05.07.2024;00:11;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;1
05.07.2024;00:10;A  6;1;0;0;0;0;0;0;2;3;0;0;0;0;2;2;2;1;3;4;3;5;0;100;0;100;0;0;0;0;2;2;2;2;5;6;5;7;0;100;0;100;2;1;2;1;4;6;4;5
05.07.2024;00:09;A  6;1;0;0;4;2;0;0;1;1;1;1;2;3;1;1;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;1;1;1;0;1;1;1;1
05.07.2024;00:08;A  6;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;1;1;1;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0
05.07.2024;00:07;A  6;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;1;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0;2;1;2;1;0;100;0;100;1;1;2;2;4;3;4;3
05.07.2024;00:06;A  6;1;0;0;4;2;0;0;6;4;1;1;0;0;0;0;0;0;5;3;5;5;0;100;0;100;0;0;0;0;3;2;2;2;3;3;3;3;0;100;0;100;1;0;0;0;3;2;3;2
05.07.2024;00:05;A  6;1;0;0;2;1;0;0;2;1;1;1;1;1;1;1;1;1;2;1;2;1;0;100;0;100;0;0;0;0;3;2;3;2;1;1;1;1;0;100;0;100;3;2;3;2;0;0;0;0
05.07.2024;00:04;A  6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;1;1;1;1;1;1;1;1;0;100;0;100;1;1;1;1;1;1;1;1
05.07.2024;00:03;A  6;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;1;2;2;0;100;0;100;0;0;0;0;2;2;2;2;3;3;3;3;0;100;0;100;2;1;2;1;4;3;4;3
05.07.2024;00:02;A  6;1;0;0;3;1;0;0;4;2;1;1;1;2;1;1;1;1;3;3;3;3;0;100;0;100;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;100;0;0;0;0;0;0;0;0
