Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
04.08.2024;01:09;A151;1;1;21;3;24;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:08;A151;1;2;27;1;8;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:07;A151;1;1;9;2;22;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:06;A151;1;1;12;4;33;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:05;A151;1;1;8;1;7;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:04;A151;1;2;19;1;7;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:03;A151;1;0;0;3;20;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:02;A151;1;0;0;0;11;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:01;A151;1;1;13;1;9;0;0;0;0;0;0;0;0;0;0
04.08.2024;01:00;A151;1;1;11;2;11;0;0;0;0;1;0;0;0;0;0
04.08.2024;00:59;A151;1;1;11;1;18;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:58;A151;1;3;36;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:57;A151;1;0;0;3;14;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:56;A151;1;1;9;2;15;0;0;0;0;1;0;0;0;0;0
04.08.2024;00:55;A151;1;1;17;1;9;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:54;A151;1;0;0;3;13;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:53;A151;1;1;6;4;30;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:52;A151;1;0;0;1;7;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:51;A151;1;1;17;2;32;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:50;A151;1;0;0;2;33;0;0;0;0;3;22;1;1;0;0
04.08.2024;00:49;A151;1;1;6;0;2;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:48;A151;1;1;4;1;2;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:47;A151;1;1;9;2;20;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:46;A151;1;1;10;1;7;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:45;A151;1;1;15;1;6;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:44;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:43;A151;1;2;21;2;21;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:42;A151;1;1;7;0;0;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:41;A151;1;3;27;1;7;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:40;A151;1;1;8;1;12;0;0;0;0;1;3;0;0;0;0
04.08.2024;00:39;A151;1;1;25;3;21;0;0;0;0;1;4;0;0;0;0
04.08.2024;00:38;A151;1;1;12;0;11;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:37;A151;1;3;28;4;24;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:36;A151;1;1;16;1;9;0;0;0;0;1;3;0;0;0;0
04.08.2024;00:35;A151;1;2;20;2;23;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:34;A151;1;1;14;1;9;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:33;A151;1;3;32;2;15;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:32;A151;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:31;A151;1;2;25;0;7;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:30;A151;1;2;18;1;5;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:29;A151;1;0;0;4;23;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:28;A151;1;1;10;1;4;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:27;A151;1;3;31;2;17;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:26;A151;1;3;34;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:25;A151;1;4;44;3;16;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:24;A151;1;0;7;2;23;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:23;A151;1;1;12;0;6;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:22;A151;1;2;28;3;15;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:21;A151;1;2;11;1;10;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:20;A151;1;2;19;1;15;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:19;A151;1;1;17;2;7;0;0;0;0;1;0;0;0;0;0
04.08.2024;00:18;A151;1;3;92;1;7;0;0;0;0;2;26;0;0;0;0
04.08.2024;00:17;A151;1;2;15;1;8;0;0;0;0;2;12;0;0;1;1
04.08.2024;00:16;A151;1;0;0;1;7;0;0;0;0;0;7;0;0;0;0
04.08.2024;00:15;A151;1;0;0;3;51;0;0;0;0;1;16;0;0;0;0
04.08.2024;00:14;A151;1;1;13;1;9;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:13;A151;1;2;22;1;7;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:12;A151;1;2;12;1;17;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:11;A151;1;3;46;2;18;0;0;0;0;3;13;0;0;0;0
04.08.2024;00:10;A151;1;1;16;2;29;0;0;0;0;1;1;0;0;0;0
04.08.2024;00:09;A151;1;1;15;1;15;0;0;0;0;1;3;0;0;0;0
04.08.2024;00:08;A151;1;2;21;2;18;0;0;0;0;1;1;0;0;0;0
04.08.2024;00:07;A151;1;0;0;6;42;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:06;A151;1;3;34;0;0;0;0;0;0;1;14;0;0;0;0
04.08.2024;00:05;A151;1;2;21;0;6;0;0;0;0;1;1;0;0;0;0
04.08.2024;00:04;A151;1;1;8;2;9;0;0;0;0;1;2;0;0;0;0
04.08.2024;00:03;A151;1;1;31;4;16;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:02;A151;1;1;19;1;15;0;0;0;0;1;3;0;0;0;0
04.08.2024;00:01;A151;1;3;38;0;0;0;0;0;0;0;0;0;0;0;0
04.08.2024;00:00;A151;1;1;13;3;21;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:59;A151;1;0;0;3;21;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:58;A151;1;2;18;1;21;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:57;A151;1;0;0;2;10;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:56;A151;1;3;34;2;12;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:55;A151;1;2;26;2;6;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:54;A151;1;0;4;2;20;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:53;A151;1;1;1;0;0;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:52;A151;1;4;22;2;25;0;0;0;0;3;3;0;0;0;0
03.08.2024;23:51;A151;1;2;25;1;8;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:50;A151;1;2;30;1;7;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:49;A151;1;2;37;3;24;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:48;A151;1;2;22;0;0;0;0;0;0;1;8;0;0;0;0
03.08.2024;23:47;A151;1;2;39;3;25;0;0;0;0;1;3;0;0;0;0
03.08.2024;23:46;A151;1;3;22;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:45;A151;1;1;10;3;13;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:44;A151;1;1;10;0;4;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:43;A151;1;1;14;3;18;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:42;A151;1;3;46;1;2;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:41;A151;1;0;0;2;16;0;0;0;0;1;11;0;0;0;0
03.08.2024;23:40;A151;1;1;11;0;0;0;0;0;0;1;22;0;0;0;0
03.08.2024;23:39;A151;1;2;23;7;41;1;1;0;0;0;0;0;0;0;0
03.08.2024;23:38;A151;1;0;17;3;20;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:37;A151;1;1;1;2;12;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:36;A151;1;3;35;1;11;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:35;A151;1;2;39;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:34;A151;1;1;34;0;0;0;0;0;0;1;1;0;0;0;0
03.08.2024;23:33;A151;1;3;34;2;22;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:32;A151;1;3;22;3;16;0;0;0;0;1;1;0;0;0;0
03.08.2024;23:31;A151;1;1;27;1;15;0;0;0;0;2;4;0;0;0;0
03.08.2024;23:30;A151;1;1;17;4;31;0;0;0;0;2;6;0;0;0;0
03.08.2024;23:29;A151;1;3;32;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:28;A151;1;2;28;3;33;0;0;0;0;1;1;0;0;0;0
03.08.2024;23:27;A151;1;3;24;2;18;0;0;0;0;1;1;0;0;0;0
03.08.2024;23:26;A151;1;1;8;2;25;0;0;0;0;2;7;0;0;0;0
03.08.2024;23:25;A151;1;2;42;1;7;0;0;0;0;2;5;0;0;0;0
03.08.2024;23:24;A151;1;2;22;2;18;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:23;A151;1;2;12;1;12;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:22;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:21;A151;1;3;40;3;9;1;1;1;1;1;16;0;0;0;0
03.08.2024;23:20;A151;1;1;20;3;20;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:19;A151;1;2;19;2;13;0;0;0;0;1;1;0;0;0;0
03.08.2024;23:18;A151;1;2;53;1;9;0;0;0;0;2;28;0;0;0;0
03.08.2024;23:17;A151;1;1;22;4;24;1;1;0;0;1;8;0;0;0;0
03.08.2024;23:16;A151;1;2;64;1;8;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:15;A151;1;1;42;1;9;0;0;0;0;1;1;0;0;0;0
03.08.2024;23:14;A151;1;3;30;2;24;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:13;A151;1;1;6;0;9;0;0;0;0;1;5;0;0;0;0
03.08.2024;23:12;A151;1;1;21;3;26;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:11;A151;1;4;29;2;21;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:10;A151;1;0;0;1;12;0;0;0;0;2;5;0;0;0;0
03.08.2024;23:09;A151;1;1;11;6;30;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:08;A151;1;3;36;2;29;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:07;A151;1;1;25;2;12;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:06;A151;1;1;1;6;31;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:05;A151;1;1;13;5;23;0;0;0;0;2;4;0;0;0;0
03.08.2024;23:04;A151;1;1;24;1;6;0;0;0;0;2;5;0;0;0;0
03.08.2024;23:03;A151;1;1;25;1;7;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:02;A151;1;0;9;4;21;0;0;0;0;1;2;0;0;0;0
03.08.2024;23:01;A151;1;2;21;3;24;0;0;0;0;0;0;0;0;0;0
03.08.2024;23:00;A151;1;1;13;3;21;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:59;A151;1;2;12;4;32;0;0;0;0;1;2;0;0;0;0
03.08.2024;22:58;A151;1;1;37;3;24;0;0;0;0;1;6;0;0;0;0
03.08.2024;22:57;A151;1;2;25;1;7;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:56;A151;1;1;8;1;7;0;0;0;0;2;10;0;0;0;0
03.08.2024;22:55;A151;1;1;11;1;11;0;0;0;0;1;8;0;0;0;0
03.08.2024;22:54;A151;1;2;18;3;27;0;0;0;0;3;5;0;0;0;0
03.08.2024;22:53;A151;1;3;27;3;31;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:52;A151;1;1;9;1;9;0;0;0;0;2;7;0;0;0;0
03.08.2024;22:51;A151;1;1;14;3;14;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:50;A151;1;1;10;1;61;0;0;0;0;0;6;0;0;0;0
03.08.2024;22:49;A151;1;2;18;3;28;0;0;1;1;1;12;0;0;0;0
03.08.2024;22:48;A151;1;2;41;1;6;0;0;0;0;1;3;0;0;0;0
03.08.2024;22:47;A151;1;3;21;4;21;0;0;0;0;2;19;0;0;0;0
03.08.2024;22:46;A151;1;1;16;2;14;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:45;A151;1;1;44;1;9;0;0;0;0;1;3;0;0;0;0
03.08.2024;22:44;A151;1;2;31;2;11;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:43;A151;1;1;10;2;17;0;0;0;0;2;10;0;0;0;0
03.08.2024;22:42;A151;1;2;26;1;10;0;0;0;0;4;7;0;0;0;0
03.08.2024;22:41;A151;1;2;33;4;36;0;0;0;0;3;6;0;0;0;0
03.08.2024;22:40;A151;1;2;24;2;28;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:39;A151;1;1;19;3;24;0;0;0;0;1;9;1;1;1;1
03.08.2024;22:38;A151;1;2;27;0;0;0;0;0;0;1;2;0;0;0;0
03.08.2024;22:37;A151;1;5;43;3;24;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:36;A151;1;2;45;3;28;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:35;A151;1;1;11;2;20;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:34;A151;1;1;32;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:33;A151;1;2;20;2;15;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:32;A151;1;3;47;3;29;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:31;A151;1;3;46;2;13;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:30;A151;1;0;2;3;16;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:29;A151;1;2;42;2;11;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:28;A151;1;2;24;2;34;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:27;A151;1;1;12;2;33;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:26;A151;1;1;8;3;14;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:25;A151;1;2;17;2;11;0;0;0;0;1;2;0;0;0;0
03.08.2024;22:24;A151;1;2;17;2;7;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:23;A151;1;1;28;2;21;0;0;0;0;1;1;0;0;0;0
03.08.2024;22:22;A151;1;2;19;2;27;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:21;A151;1;2;18;2;21;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:20;A151;1;3;35;4;34;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:19;A151;1;1;14;2;10;0;0;0;0;1;1;0;0;0;0
03.08.2024;22:18;A151;1;2;34;1;5;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:17;A151;1;2;19;2;13;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:16;A151;1;1;8;4;17;0;0;0;0;0;3;0;0;0;0
03.08.2024;22:15;A151;1;3;27;2;15;0;0;0;0;3;15;0;0;0;0
03.08.2024;22:14;A151;1;4;43;1;14;0;0;0;0;2;3;0;0;0;0
03.08.2024;22:13;A151;1;2;29;1;17;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:12;A151;1;4;38;2;35;0;0;0;0;2;2;0;0;0;0
03.08.2024;22:11;A151;1;2;60;2;10;0;0;0;0;1;1;0;0;0;0
03.08.2024;22:10;A151;1;1;23;2;19;0;0;0;0;1;6;0;0;0;0
03.08.2024;22:09;A151;1;2;42;2;9;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:08;A151;1;2;10;1;9;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:07;A151;1;2;21;5;39;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:06;A151;1;2;32;3;24;0;0;0;0;1;2;0;0;0;0
03.08.2024;22:05;A151;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:04;A151;1;3;26;4;30;0;0;0;0;0;0;0;0;0;0
03.08.2024;22:03;A151;1;3;52;3;29;0;0;0;0;1;2;0;0;0;0
03.08.2024;22:02;A151;1;2;21;1;12;0;0;0;0;1;1;0;0;0;0
03.08.2024;22:01;A151;1;2;49;5;22;0;0;0;0;1;2;0;0;0;0
03.08.2024;22:00;A151;1;1;19;1;6;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:59;A151;1;1;0;3;38;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:58;A151;1;2;16;3;34;0;0;0;0;4;6;0;0;0;0
03.08.2024;21:57;A151;1;2;28;3;16;0;0;0;0;1;2;0;0;0;0
03.08.2024;21:56;A151;1;2;22;4;24;0;0;0;0;1;1;0;0;0;0
03.08.2024;21:55;A151;1;3;25;4;17;0;0;0;0;1;2;0;0;0;0
03.08.2024;21:54;A151;1;2;9;4;34;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:53;A151;1;2;28;1;12;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:52;A151;1;2;21;1;21;0;0;0;0;2;4;0;0;0;0
03.08.2024;21:51;A151;1;1;28;5;23;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:50;A151;1;3;42;1;17;0;0;0;0;1;3;0;0;0;0
03.08.2024;21:49;A151;1;2;28;2;32;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:48;A151;1;4;35;2;17;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:47;A151;1;3;41;2;19;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:46;A151;1;3;39;1;21;0;0;0;0;1;2;0;0;0;0
03.08.2024;21:45;A151;1;1;9;3;25;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:44;A151;1;2;26;3;23;0;0;0;0;1;3;0;0;0;0
03.08.2024;21:43;A151;1;3;30;1;5;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:42;A151;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:41;A151;1;3;26;5;22;0;0;0;0;2;23;0;0;0;0
03.08.2024;21:40;A151;1;5;49;6;57;1;1;0;0;0;0;0;0;0;0
03.08.2024;21:39;A151;1;1;22;1;8;0;0;0;0;2;6;0;0;0;0
03.08.2024;21:38;A151;1;0;68;1;8;0;0;0;0;1;9;0;0;0;0
03.08.2024;21:37;A151;1;2;12;3;25;1;1;0;0;0;0;0;0;0;0
03.08.2024;21:36;A151;1;2;38;1;7;0;0;0;0;2;2;0;0;0;0
03.08.2024;21:35;A151;1;1;8;3;38;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:34;A151;1;2;29;3;23;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:33;A151;1;1;5;1;18;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:32;A151;1;1;76;1;10;0;0;0;0;1;21;0;0;0;0
03.08.2024;21:31;A151;1;2;13;2;24;0;0;0;0;2;11;1;1;0;0
03.08.2024;21:30;A151;1;1;6;3;25;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:29;A151;1;2;19;3;36;0;0;0;0;1;0;0;0;0;0
03.08.2024;21:28;A151;1;1;11;4;36;0;0;0;0;1;8;0;0;0;0
03.08.2024;21:27;A151;1;1;9;1;61;0;0;0;0;2;15;2;3;0;0
03.08.2024;21:26;A151;1;1;39;2;51;0;0;0;0;4;12;0;0;0;0
03.08.2024;21:25;A151;1;1;10;1;36;0;0;0;0;1;1;0;0;0;0
03.08.2024;21:24;A151;1;2;14;1;6;0;0;0;0;2;13;0;0;0;0
03.08.2024;21:23;A151;1;2;59;4;37;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:22;A151;1;1;66;2;7;0;0;0;0;3;25;0;0;0;0
03.08.2024;21:21;A151;1;1;53;1;11;0;0;0;0;1;2;0;0;1;1
03.08.2024;21:20;A151;1;2;37;2;42;0;0;0;0;2;9;0;0;0;0
03.08.2024;21:19;A151;1;1;8;4;38;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:18;A151;1;2;20;1;12;0;0;0;0;1;1;0;0;0;0
03.08.2024;21:17;A151;1;2;42;2;18;0;0;0;0;1;1;0;0;0;0
03.08.2024;21:16;A151;1;2;13;2;14;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:15;A151;1;0;0;2;20;0;0;0;0;1;15;0;0;0;0
03.08.2024;21:14;A151;1;2;42;2;22;0;0;0;0;2;4;0;0;0;0
03.08.2024;21:13;A151;1;2;27;0;0;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:12;A151;1;1;47;3;43;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:11;A151;1;1;19;1;15;0;0;0;0;2;5;0;0;0;0
03.08.2024;21:10;A151;1;3;34;2;24;0;0;0;0;1;0;0;0;0;0
03.08.2024;21:09;A151;1;2;39;1;18;0;0;0;0;0;0;0;0;0;0
03.08.2024;21:08;A151;1;5;54;2;22;0;0;0;0;1;4;0;0;0;0
03.08.2024;21:07;A151;1;2;75;1;58;0;0;0;0;2;38;0;0;0;0
03.08.2024;21:06;A151;1;2;38;1;14;2;3;1;1;1;14;0;0;0;0
03.08.2024;21:05;A151;1;1;33;1;12;1;1;0;0;2;23;0;0;0;0
03.08.2024;21:04;A151;1;2;33;1;15;0;0;0;0;1;1;0;0;0;0
03.08.2024;21:03;A151;1;2;38;4;39;0;0;0;0;3;6;0;0;0;0
03.08.2024;21:02;A151;1;2;47;2;29;0;0;0;0;1;2;0;0;0;0
03.08.2024;21:01;A151;1;2;46;2;25;0;0;0;0;1;2;0;0;0;0
03.08.2024;21:00;A151;1;3;51;1;24;0;0;0;0;1;2;0;0;0;0
03.08.2024;20:59;A151;1;1;59;2;20;0;0;0;0;0;0;0;0;0;0
03.08.2024;20:58;A151;1;2;45;3;29;0;0;0;0;0;0;0;0;0;0
03.08.2024;20:57;A151;1;4;59;3;30;0;0;0;0;0;0;0;0;0;0
03.08.2024;20:56;A151;1;1;28;1;18;0;0;0;0;0;0;0;0;0;0
03.08.2024;20:55;A151;1;1;26;3;15;0;0;0;0;0;0;0;0;0;0
03.08.2024;20:54;A151;1;2;31;2;17;0;0;0;0;2;18;1;1;0;0
03.08.2024;20:53;A151;1;0;46;1;75;0;0;0;0;1;15;0;0;0;0
03.08.2024;20:52;A151;1;2;57;2;49;0;0;1;1;1;15;0;0;0;0
03.08.2024;20:51;A151;1;3;21;3;25;0;0;0;0;1;2;0;0;0;0
