Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D28Z;D28B;D29Z;D29B;D70Z;D70B;H53-Bahn_M1_Z;H53-Bahn_M1_B;A53-Bahn_M2_Z;A53-Bahn_M2_B;H53-Bus_M3_Z;H53-Bus_M3_B;A53-Bus_M4_Z;A53-Bus_M4_B;STRAB_53dZ;STRAB_53dB;STRAB_57dZ;STRAB_57dB;Anf_32Z;Anf_32B;Anf_38Z;Anf_38B;FeuerwehrZ;FeuerwehrB
26.07.2024;01:30;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:29;A 12;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:28;A 12;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;45;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:27;A 12;1;2;3;0;0;0;0;1;2;1;1;4;5;2;3;0;0;0;0;1;41;2;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:26;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;15;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
26.07.2024;01:25;A 12;1;0;0;0;0;1;1;0;0;1;15;1;1;0;0;1;1;0;0;1;31;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:24;A 12;1;3;4;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:23;A 12;1;0;0;0;0;0;0;0;0;0;0;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:22;A 12;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:21;A 12;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:20;A 12;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:19;A 12;1;2;3;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:18;A 12;1;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;3
26.07.2024;01:17;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;28;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
26.07.2024;01:16;A 12;1;1;1;0;0;1;0;0;0;0;0;3;4;1;1;1;18;1;1;2;2;2;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:15;A 12;1;0;0;0;0;0;0;0;0;0;0;3;2;1;1;0;0;0;0;1;1;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:14;A 12;1;1;1;0;0;0;0;2;34;2;33;4;4;3;5;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
26.07.2024;01:13;A 12;1;1;2;0;0;1;36;0;0;0;0;4;4;2;2;0;0;1;2;0;32;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:12;A 12;1;0;0;0;0;0;0;0;0;1;49;0;0;0;0;0;0;0;0;1;23;2;2;2;2;0;100;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:11;A 12;1;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:10;A 12;1;0;0;1;1;0;0;0;0;0;100;1;1;4;33;1;1;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:09;A 12;1;2;1;3;2;1;5;0;0;0;100;0;0;9;60;0;0;1;0;1;1;0;0;3;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:08;A 12;1;0;0;0;0;0;0;0;0;1;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:07;A 12;1;0;0;1;1;1;1;0;0;0;0;1;1;1;1;0;0;3;3;2;54;0;0;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:06;A 12;1;0;0;0;0;0;0;0;0;0;61;1;2;0;0;0;0;1;2;1;41;3;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:05;A 12;1;1;1;0;0;1;1;0;0;1;21;1;1;1;2;0;0;0;0;1;24;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:04;A 12;1;2;3;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:03;A 12;1;1;2;1;1;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:02;A 12;1;1;2;0;0;0;0;0;0;1;19;3;4;0;0;0;0;2;4;2;26;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:01;A 12;1;0;0;0;0;1;1;1;2;1;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;01:00;A 12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:59;A 12;1;0;0;0;0;1;1;1;0;0;0;2;2;0;0;1;17;1;0;1;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:58;A 12;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
26.07.2024;00:57;A 12;1;2;3;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6
26.07.2024;00:56;A 12;1;0;0;2;2;1;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:55;A 12;1;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:54;A 12;1;1;1;0;0;0;0;1;36;1;33;0;0;0;0;0;0;1;2;1;21;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:53;A 12;1;1;2;0;0;1;9;1;0;0;0;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:52;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;2;33;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:51;A 12;1;1;1;0;0;0;0;0;0;0;0;2;1;0;0;1;1;2;3;2;79;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:50;A 12;1;0;0;0;0;0;0;1;1;0;0;3;4;0;0;1;1;0;0;1;49;1;2;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:49;A 12;1;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;1;68;1;4;0;0;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:48;A 12;1;2;2;1;1;1;1;2;7;1;5;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:47;A 12;1;2;1;1;1;1;0;0;0;0;0;1;3;0;0;0;0;1;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0
26.07.2024;00:46;A 12;1;1;2;1;1;0;0;0;0;0;79;2;2;0;0;0;0;1;2;1;49;1;1;1;1;0;100;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
26.07.2024;00:45;A 12;1;1;1;0;0;2;1;0;0;2;50;4;5;2;3;1;1;1;2;1;33;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:44;A 12;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0;1;14;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:43;A 12;1;1;1;0;0;1;14;0;0;0;0;1;2;0;0;0;0;2;7;1;11;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:42;A 12;1;2;3;0;0;1;32;0;0;0;0;1;1;1;1;0;0;1;5;1;84;2;2;0;0;0;100;0;0;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0
26.07.2024;00:41;A 12;1;1;1;0;0;0;0;1;40;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;100;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:40;A 12;1;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;60;1;1;4;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:39;A 12;1;1;0;2;1;0;0;0;0;0;0;2;3;2;3;0;0;1;16;1;40;2;1;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:38;A 12;1;1;1;0;0;0;0;0;29;1;31;0;0;0;0;0;0;0;2;1;12;2;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:37;A 12;1;1;2;1;1;0;0;1;24;2;51;0;0;1;1;0;0;3;4;2;15;2;3;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:36;A 12;1;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;3;3;37;1;1;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:35;A 12;1;0;0;1;1;0;1;0;0;0;0;1;1;1;1;0;0;2;2;1;71;1;1;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:34;A 12;1;1;2;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:33;A 12;1;0;0;0;0;0;0;0;0;0;0;2;1;2;2;2;4;0;0;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
26.07.2024;00:32;A 12;1;2;2;1;1;1;0;2;33;1;32;2;2;0;0;0;0;1;1;0;0;2;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:31;A 12;1;1;1;0;0;0;0;3;7;3;59;2;2;1;1;0;0;1;2;0;28;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:30;A 12;1;0;0;0;0;0;0;1;5;1;3;1;2;0;0;0;0;0;0;1;10;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:29;A 12;1;1;1;1;1;0;0;0;0;0;0;2;2;0;0;1;1;1;1;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:28;A 12;1;2;3;1;1;0;0;1;1;0;0;3;2;0;0;1;1;1;10;1;11;2;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
26.07.2024;00:27;A 12;1;3;3;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;1;1;2;4;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:26;A 12;1;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;2;1;2;2;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:25;A 12;1;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;1;0;1;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:24;A 12;1;1;1;1;1;0;0;0;0;0;0;3;7;1;2;0;0;2;4;1;32;2;2;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:23;A 12;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;38;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:22;A 12;1;1;2;0;0;0;0;1;0;0;0;1;1;1;2;0;0;0;0;1;22;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:21;A 12;1;1;1;2;1;1;1;0;0;0;0;4;5;1;2;1;1;0;0;0;0;1;1;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:20;A 12;1;1;1;0;0;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:19;A 12;1;0;0;0;0;1;0;0;0;0;0;2;4;0;0;2;5;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:18;A 12;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
26.07.2024;00:17;A 12;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
26.07.2024;00:16;A 12;1;1;4;0;0;0;0;0;0;0;0;1;1;1;2;0;0;1;1;1;1;0;0;0;0;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:15;A 12;1;0;0;2;2;0;0;0;0;0;0;3;1;2;2;1;1;1;1;1;1;1;1;2;2;0;100;0;0;0;0;1;2;0;0;0;0;0;0;1;2;0;0;0;0
26.07.2024;00:14;A 12;1;4;5;2;2;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;3;3;2;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:13;A 12;1;1;1;1;1;1;1;0;1;0;1;3;8;0;0;1;1;0;0;0;0;1;1;3;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:12;A 12;1;1;1;0;0;0;0;4;3;1;78;0;0;0;0;0;0;1;0;2;38;3;4;3;3;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:11;A 12;1;1;1;2;1;1;2;0;0;1;89;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;100;0;0;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:10;A 12;1;1;2;2;2;0;0;0;0;0;100;1;1;0;0;1;47;0;0;0;0;5;4;2;1;0;100;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;3
26.07.2024;00:09;A 12;1;2;2;2;2;0;0;0;0;0;100;2;2;1;1;0;0;0;0;0;0;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:08;A 12;1;2;3;0;0;0;0;2;1;1;11;2;2;1;1;0;48;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:07;A 12;1;3;4;2;1;0;0;1;41;2;19;1;1;1;1;1;1;0;0;0;0;3;3;3;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:06;A 12;1;0;0;0;0;1;2;0;0;1;13;2;2;0;0;1;1;1;0;1;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:05;A 12;1;0;0;0;0;0;0;0;0;0;0;3;3;1;2;1;1;1;1;2;40;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:04;A 12;1;1;1;1;1;0;0;0;0;0;0;4;2;3;2;1;11;2;1;0;0;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:03;A 12;1;0;0;0;0;0;0;0;32;0;0;2;2;0;0;0;0;1;1;1;2;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.07.2024;00:02;A 12;1;0;0;1;1;0;0;2;57;3;2;5;3;2;3;2;4;0;0;0;0;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
26.07.2024;00:01;A 12;1;0;0;1;1;1;0;1;55;1;5;1;1;1;1;0;0;0;0;0;0;2;1;2;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
26.07.2024;00:00;A 12;1;4;6;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;1;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2024;23:59;A 12;1;2;1;2;2;1;1;0;43;0;0;2;3;0;0;1;64;1;47;1;45;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2024;23:58;A 12;1;0;0;0;0;0;0;1;45;1;2;1;1;0;0;0;0;2;27;1;60;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2024;23:57;A 12;1;0;0;0;0;0;0;0;0;0;32;0;0;1;2;0;0;1;2;1;68;0;0;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2024;23:56;A 12;1;1;1;1;1;2;1;0;0;1;21;4;5;2;3;0;0;0;0;1;43;1;1;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.07.2024;23:55;A 12;1;1;2;1;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;2;1;1;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
