Datum;Uhrzeit;Bezeichnung;Intervall;ReserveZ;ReserveB;V12Z;V12B;V21Z;V21B;V22Z;V22B;V23Z;V23B;V24Z;V24B;D31Z;D31B;D32Z;D32B;AF_T1_T2Z;AF_T1_T2B;AF_T3_T4Z;AF_T3_T4B;AF_BS_32Z;AF_BS_32B;AF_BS_35Z;AF_BS_35B;AF_BS_38Z;AF_BS_38B;AF_BS_41Z;AF_BS_41B
02.11.2024;00:33;A 28;1;0;0;0;0;0;0;1;50;1;33;0;0;1;3;0;0;0;0;1;1;0;0;0;0;0;0;1;1
02.11.2024;00:32;A 28;1;0;0;0;0;0;0;5;8;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:31;A 28;1;0;0;1;19;0;0;3;3;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:30;A 28;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:29;A 28;1;0;0;0;0;0;0;1;2;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:28;A 28;1;0;0;0;0;0;0;2;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:27;A 28;1;0;0;0;0;0;0;3;38;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:26;A 28;1;0;0;0;0;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:25;A 28;1;0;0;2;5;0;0;1;3;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:24;A 28;1;0;0;0;0;0;0;3;62;1;41;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:23;A 28;1;0;0;1;2;0;0;3;16;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:22;A 28;1;0;0;0;0;0;0;3;32;2;22;1;2;0;0;0;0;0;0;3;3;0;0;0;0;0;0;2;2
02.11.2024;00:21;A 28;1;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:20;A 28;1;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:19;A 28;1;0;0;0;0;0;0;1;43;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:18;A 28;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:17;A 28;1;0;0;0;0;0;0;1;16;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:16;A 28;1;0;0;1;2;0;0;2;39;1;8;1;2;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:15;A 28;1;0;0;0;0;0;0;4;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:14;A 28;1;0;0;0;0;0;0;3;6;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:13;A 28;1;0;0;0;0;0;0;3;10;1;1;1;1;2;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0
02.11.2024;00:12;A 28;1;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:11;A 28;1;0;0;0;0;0;0;1;5;1;1;0;0;1;14;1;12;0;0;1;1;0;0;0;0;0;0;2;2
02.11.2024;00:10;A 28;1;0;0;0;0;0;0;5;8;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:09;A 28;1;0;0;3;17;0;0;2;45;2;15;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:08;A 28;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:07;A 28;1;0;0;0;0;0;0;2;5;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:06;A 28;1;0;0;1;5;0;0;1;17;1;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
02.11.2024;00:05;A 28;1;0;0;1;2;0;0;2;42;1;37;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:04;A 28;1;0;0;0;0;0;0;2;48;2;39;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:03;A 28;1;0;0;0;0;0;0;2;59;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:02;A 28;1;0;0;0;0;0;0;2;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:01;A 28;1;0;0;0;0;0;0;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2024;00:00;A 28;1;0;0;0;0;0;0;2;3;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:59;A 28;1;0;0;0;0;0;0;0;0;1;32;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:58;A 28;1;0;0;1;2;0;0;3;8;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:57;A 28;1;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:56;A 28;1;0;0;3;11;0;0;4;36;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:55;A 28;1;0;0;0;0;0;0;3;5;3;5;1;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:54;A 28;1;0;0;1;2;0;0;4;50;3;19;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:53;A 28;1;0;0;0;0;0;0;3;4;1;4;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
01.11.2024;23:52;A 28;1;0;0;1;6;0;0;5;17;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:51;A 28;1;0;0;1;2;0;0;1;2;3;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:50;A 28;1;0;0;1;3;0;0;1;19;0;0;0;0;0;36;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:49;A 28;1;0;0;2;6;1;2;3;30;3;9;1;15;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:48;A 28;1;0;0;0;0;0;0;3;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:47;A 28;1;0;0;0;0;0;0;8;15;2;2;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:46;A 28;1;0;0;0;0;0;0;3;44;2;42;4;36;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:45;A 28;1;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:44;A 28;1;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:43;A 28;1;0;0;1;15;0;0;1;50;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:42;A 28;1;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:41;A 28;1;0;0;0;0;0;0;4;10;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:40;A 28;1;0;0;4;22;0;0;5;66;1;23;0;0;2;22;2;19;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:39;A 28;1;0;0;1;1;0;0;3;9;2;3;1;2;1;16;2;14;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:38;A 28;1;0;0;0;0;0;0;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:37;A 28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:36;A 28;1;0;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:35;A 28;1;0;0;1;3;0;0;2;40;3;4;2;38;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:34;A 28;1;0;0;0;0;0;0;2;4;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:33;A 28;1;0;0;0;0;0;0;4;55;2;3;3;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:32;A 28;1;0;0;0;0;0;0;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:31;A 28;1;0;0;0;0;0;0;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:30;A 28;1;0;0;0;0;0;0;4;50;1;19;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:29;A 28;1;0;0;0;0;0;0;2;30;4;19;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:28;A 28;1;0;0;2;4;0;0;2;28;1;18;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:27;A 28;1;0;0;0;0;0;0;4;7;2;9;1;3;0;0;2;24;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:26;A 28;1;0;0;1;3;0;0;4;11;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:25;A 28;1;0;0;0;0;0;0;6;34;3;3;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
01.11.2024;23:24;A 28;1;0;0;0;0;0;0;3;29;1;1;0;0;0;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:23;A 28;1;0;0;0;0;0;0;7;39;4;27;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:22;A 28;1;0;0;0;0;0;0;2;70;2;57;0;0;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:21;A 28;1;0;0;0;0;0;0;5;72;8;50;1;1;1;15;1;5;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:20;A 28;1;0;0;1;4;1;1;7;27;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:19;A 28;1;0;0;0;0;0;0;1;24;2;14;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:18;A 28;1;0;0;1;4;1;1;3;37;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:17;A 28;1;0;0;0;0;0;0;11;32;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:16;A 28;1;0;0;0;0;0;0;6;20;2;35;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:15;A 28;1;0;0;0;0;0;0;6;62;2;40;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:14;A 28;1;0;0;1;2;0;0;1;33;0;28;1;35;1;40;1;40;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:13;A 28;1;0;0;2;3;0;0;4;13;3;7;2;3;2;29;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:12;A 28;1;0;0;0;0;0;0;5;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:11;A 28;1;0;0;0;0;0;0;4;7;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:10;A 28;1;0;0;0;0;0;0;6;19;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:09;A 28;1;0;0;1;2;0;0;3;61;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:08;A 28;1;0;0;0;0;0;0;4;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:07;A 28;1;0;0;0;0;0;0;3;23;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:06;A 28;1;0;0;2;7;0;0;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:05;A 28;1;0;0;0;0;0;0;1;39;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:04;A 28;1;0;0;0;0;0;0;8;11;2;2;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:03;A 28;1;0;0;0;0;0;0;1;43;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:02;A 28;1;0;0;0;0;0;0;3;26;3;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:01;A 28;1;0;0;0;0;0;0;4;9;8;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;23:00;A 28;1;0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:59;A 28;1;0;0;1;3;0;0;4;15;2;3;1;2;3;2;1;1;0;0;0;0;4;4;0;0;0;0;0;0
01.11.2024;22:58;A 28;1;0;0;0;0;0;0;6;9;2;2;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:57;A 28;1;0;0;1;6;0;0;2;58;1;21;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:56;A 28;1;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:55;A 28;1;0;0;0;0;0;0;3;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:54;A 28;1;0;0;1;2;0;0;4;8;5;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
01.11.2024;22:53;A 28;1;0;0;1;4;0;0;3;50;4;58;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:52;A 28;1;0;0;2;3;0;0;3;41;1;18;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:51;A 28;1;0;0;0;0;0;0;3;6;2;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:50;A 28;1;0;0;1;1;0;0;3;11;4;5;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
01.11.2024;22:49;A 28;1;0;0;0;0;0;0;3;4;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:48;A 28;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:47;A 28;1;0;0;0;0;0;0;3;5;3;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:46;A 28;1;0;0;0;0;0;0;7;21;1;17;3;12;0;16;3;8;0;0;0;0;0;0;0;0;0;0;1;1
01.11.2024;22:45;A 28;1;0;0;2;3;0;0;4;10;3;5;0;0;2;10;1;1;0;0;1;1;0;0;0;0;0;0;0;0
01.11.2024;22:44;A 28;1;0;0;1;3;0;0;3;59;3;44;2;11;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:43;A 28;1;0;0;2;4;0;0;3;19;1;1;6;36;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:42;A 28;1;0;0;0;2;0;0;2;11;1;1;1;3;3;23;2;6;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:41;A 28;1;0;0;3;5;0;0;6;15;5;7;1;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:40;A 28;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:39;A 28;1;0;0;3;8;0;0;6;12;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:38;A 28;1;0;0;0;0;0;0;5;9;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:37;A 28;1;0;0;0;0;0;0;2;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:36;A 28;1;0;0;0;0;0;0;5;10;2;16;2;41;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:35;A 28;1;0;0;0;0;1;1;4;8;2;5;3;9;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:34;A 28;1;0;0;2;2;1;1;4;22;1;2;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:33;A 28;1;0;0;2;3;0;0;2;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:32;A 28;1;0;0;0;0;0;0;3;5;2;4;3;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:31;A 28;1;0;0;0;0;0;0;1;22;2;5;2;30;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
01.11.2024;22:30;A 28;1;0;0;0;0;0;0;3;5;1;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:29;A 28;1;0;0;0;0;0;0;2;7;2;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:28;A 28;1;0;0;0;0;0;0;4;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
01.11.2024;22:27;A 28;1;0;0;0;0;0;0;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:26;A 28;1;0;0;0;0;0;0;4;13;3;7;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:25;A 28;1;0;0;0;0;0;0;3;9;1;1;1;2;1;2;1;23;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:24;A 28;1;0;0;0;0;0;0;2;34;2;24;2;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:23;A 28;1;0;0;1;3;0;0;4;63;4;63;1;23;0;10;1;2;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:22;A 28;1;0;0;0;0;0;0;3;4;0;0;1;2;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:21;A 28;1;0;0;2;5;0;0;4;15;2;2;3;8;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:20;A 28;1;0;0;0;0;0;0;4;7;2;7;1;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:19;A 28;1;0;0;0;0;0;0;5;9;2;2;1;2;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:18;A 28;1;0;0;2;4;0;0;2;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:17;A 28;1;0;0;1;3;0;0;3;50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:16;A 28;1;0;0;1;3;0;0;1;78;1;71;1;22;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:15;A 28;1;0;0;0;0;0;0;2;26;4;29;4;36;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:14;A 28;1;0;0;0;0;0;0;3;13;2;41;3;3;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:13;A 28;1;0;0;1;7;0;0;6;10;4;35;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
01.11.2024;22:12;A 28;1;0;0;1;3;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:11;A 28;1;0;0;0;0;0;0;3;6;2;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:10;A 28;1;0;0;4;5;1;3;2;42;4;5;1;2;2;51;2;49;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:09;A 28;1;0;0;1;1;0;0;8;28;2;44;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:08;A 28;1;0;0;1;4;0;0;6;15;5;7;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:07;A 28;1;0;0;0;0;0;0;6;32;6;6;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1
01.11.2024;22:06;A 28;1;0;0;0;0;0;0;0;50;1;22;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:05;A 28;1;0;0;1;3;0;0;2;10;4;48;0;0;2;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0
01.11.2024;22:04;A 28;1;0;0;0;0;0;0;4;6;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:03;A 28;1;0;0;2;3;0;0;3;32;3;15;2;33;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:02;A 28;1;0;0;0;0;0;0;7;15;2;3;0;0;0;0;1;8;1;1;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:01;A 28;1;0;0;0;0;0;0;4;10;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;22:00;A 28;1;0;0;0;0;0;0;4;5;1;2;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;21:59;A 28;1;0;0;0;0;0;0;5;7;3;4;1;3;1;18;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;21:58;A 28;1;0;0;0;0;0;0;1;22;2;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;21:57;A 28;1;0;0;2;2;0;0;4;8;1;2;1;2;0;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0
01.11.2024;21:56;A 28;1;0;0;0;0;0;0;4;6;1;1;2;3;3;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
