Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D43Z;D43B;V14Z;V14B;V15Z;V15B;V16Z;V16B;V34Z;V34B;V35Z;V35B;V36Z;V36B;T35Z;T35B;T36Z;T36B;T41Z;T41B;T42Z;T42B;V53_A4/M4_1132Z;V53_A4/M4_1132B;V53_A4/M5_entfXZ;V53_A4/M5_entfXB;H53_M1_1133Z;H53_M1_1133B;A53_M2_1134Z;A53_M2_1134B;V57_A7/M5_770Z;V57_A7/M5_770B;H57_M3_1128Z;H57_M3_1128B;A57_M4_1129Z;A57_M4_1129B;FWZ;FWB;V10Z;V10B
20.12.2024;00:43;A  3;1;0;0;0;0;0;0;0;0;1;1;0;0;1;3;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
20.12.2024;00:42;A  3;1;0;0;0;0;0;0;1;26;0;0;1;42;0;0;0;0;0;0;0;0;0;0;1;69;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;3;1;2;0;0;1;26
20.12.2024;00:41;A  3;1;0;0;0;0;0;0;1;6;0;0;0;35;1;1;0;0;0;0;0;0;0;0;1;34;1;2;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5
20.12.2024;00:40;A  3;1;0;27;1;1;0;0;0;0;0;0;1;91;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:39;A  3;1;1;21;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:38;A  3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:37;A  3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;53;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:36;A  3;1;1;67;0;0;0;0;0;0;1;1;0;0;1;58;1;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
20.12.2024;00:35;A  3;1;0;0;0;0;0;0;0;0;1;1;1;32;0;0;0;0;0;0;1;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;93
20.12.2024;00:34;A  3;1;1;1;1;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
20.12.2024;00:33;A  3;1;0;0;0;0;0;0;0;30;0;0;0;38;1;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;28
20.12.2024;00:32;A  3;1;0;0;0;0;0;0;1;0;1;1;1;42;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;1;6
20.12.2024;00:31;A  3;1;0;12;1;11;0;0;0;0;1;2;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:30;A  3;1;1;75;0;0;0;0;0;0;0;0;1;75;1;2;0;0;0;0;0;0;0;0;0;53;0;0;1;4;1;8;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:29;A  3;1;0;0;0;0;0;0;0;0;1;1;0;0;1;7;2;54;0;0;0;0;0;0;1;33;0;0;0;0;0;0;1;5;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:28;A  3;1;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;44;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:27;A  3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:26;A  3;1;2;3;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;2;9;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:25;A  3;1;1;20;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;1;80;0;0;1;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:24;A  3;1;1;48;0;0;1;7;0;0;2;16;0;0;1;1;0;0;1;19;0;0;0;0;0;0;0;0;1;4;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:23;A  3;1;0;0;0;0;0;0;0;0;2;2;1;38;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:22;A  3;1;0;0;1;41;0;0;1;7;1;2;0;0;0;0;1;32;0;0;0;0;0;0;0;0;2;4;0;0;1;6;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
20.12.2024;00:21;A  3;1;0;92;0;0;0;0;0;0;1;0;1;54;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:20;A  3;1;1;29;0;0;0;0;1;2;0;0;0;0;0;0;1;11;0;0;2;6;0;0;0;0;1;2;1;4;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;2
20.12.2024;00:19;A  3;1;0;36;0;0;0;0;2;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2;4
20.12.2024;00:18;A  3;1;1;18;0;0;0;0;0;0;1;1;0;0;1;38;1;9;0;0;1;13;0;0;0;13;0;0;1;6;1;0;1;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:17;A  3;1;0;0;0;0;0;14;0;0;0;0;0;5;1;33;0;0;0;0;0;0;0;0;1;71;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:16;A  3;1;0;0;0;0;1;73;0;0;2;17;2;29;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:15;A  3;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;2;0;0;0;0;0;0;1;2;0;0;0;0
20.12.2024;00:14;A  3;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0
20.12.2024;00:13;A  3;1;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;53;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0
20.12.2024;00:12;A  3;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;24;0;0;3;22;1;44;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0
20.12.2024;00:11;A  3;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;2;21;0;0;0;0;0;0;0;0;0;0;1;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:10;A  3;1;1;2;1;1;0;0;0;0;2;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;3;2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:09;A  3;1;1;44;1;42;0;0;0;0;3;5;0;0;0;0;0;0;0;0;2;11;1;5;0;0;0;0;1;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:08;A  3;1;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;1;1;1;13;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
20.12.2024;00:07;A  3;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;33;0;0;0;0;1;31;1;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
20.12.2024;00:06;A  3;1;1;14;1;15;0;0;0;0;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0
20.12.2024;00:05;A  3;1;0;0;0;0;0;43;1;42;2;3;0;0;1;1;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
20.12.2024;00:04;A  3;1;0;0;0;0;1;18;2;29;1;1;0;0;1;2;1;25;0;0;2;11;0;0;0;0;3;7;0;0;1;2;1;3;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;3;28
20.12.2024;00:03;A  3;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:02;A  3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:01;A  3;1;2;79;1;65;0;0;0;0;1;1;0;0;0;0;1;52;0;0;0;0;0;0;0;0;0;0;2;7;2;4;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.12.2024;00:00;A  3;1;1;22;0;0;0;0;1;2;2;3;0;0;0;0;0;0;0;0;1;5;0;0;0;0;1;1;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.12.2024;23:59;A  3;1;1;12;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:58;A  3;1;0;0;0;0;1;33;1;2;1;2;0;0;0;0;0;0;0;0;0;0;2;10;0;0;1;2;1;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
19.12.2024;23:57;A  3;1;0;0;0;0;0;0;0;0;0;0;3;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:56;A  3;1;0;0;0;0;1;0;0;0;2;2;0;0;0;0;1;1;1;1;1;6;2;7;0;0;0;0;1;4;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:55;A  3;1;1;2;0;0;0;0;0;0;0;0;0;0;2;56;1;3;0;0;1;6;0;0;1;33;0;0;1;7;0;0;2;9;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:54;A  3;1;0;0;3;12;1;1;0;0;3;6;0;0;1;1;1;46;0;0;0;0;0;0;1;1;0;0;0;0;2;13;1;3;1;2;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:53;A  3;1;1;1;1;36;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;8;1;11;0;0;0;0;1;3;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:52;A  3;1;0;34;1;54;1;1;0;0;1;0;0;0;0;0;1;1;1;0;1;5;0;0;0;0;0;0;0;0;2;7;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:51;A  3;1;1;3;2;66;0;0;0;0;3;3;1;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:50;A  3;1;0;0;1;27;0;24;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:49;A  3;1;0;0;1;80;1;64;0;0;0;0;0;70;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:48;A  3;1;0;0;1;30;0;0;0;0;1;1;1;6;1;3;1;1;0;0;1;3;0;0;0;0;0;0;0;0;2;4;1;9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:47;A  3;1;1;51;0;0;1;64;2;45;0;0;1;47;2;77;0;0;0;0;0;0;0;0;0;0;2;4;1;5;1;2;1;11;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;47
19.12.2024;23:46;A  3;1;3;47;0;0;1;34;2;19;2;4;1;73;0;0;0;0;0;0;0;0;0;0;0;29;1;1;5;27;2;5;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
19.12.2024;23:45;A  3;1;0;0;0;0;2;34;3;17;1;2;0;0;0;24;0;0;0;0;0;0;0;0;1;23;2;16;0;0;1;2;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15
19.12.2024;23:44;A  3;1;0;0;0;0;1;35;1;41;1;1;0;0;1;28;0;0;0;0;0;0;0;0;0;0;3;6;0;0;1;4;1;6;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;1;42
19.12.2024;23:43;A  3;1;0;29;0;28;1;30;0;0;1;1;0;0;1;27;0;0;1;22;1;7;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;2;3;0;0;0;0
19.12.2024;23:42;A  3;1;1;36;1;40;1;7;0;0;0;0;1;22;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0
19.12.2024;23:41;A  3;1;1;84;1;1;0;0;0;0;1;1;1;52;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:40;A  3;1;1;47;1;40;1;1;0;0;1;1;1;40;0;52;0;0;0;0;1;7;0;0;0;0;0;0;2;17;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:39;A  3;1;1;21;1;1;0;0;0;0;3;3;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;1;6;2;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0
19.12.2024;23:38;A  3;1;1;19;0;0;0;0;1;2;1;2;0;0;1;1;0;0;0;20;0;0;2;8;0;0;1;1;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
19.12.2024;23:37;A  3;1;1;18;0;0;0;0;0;0;3;3;0;0;0;0;0;0;2;4;1;8;0;0;0;0;0;0;1;9;0;0;0;0;1;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:36;A  3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;56;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:35;A  3;1;2;29;0;0;1;38;0;0;1;1;0;0;0;0;0;0;0;0;3;18;0;0;0;0;0;0;2;16;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;2;0;0;0;0
19.12.2024;23:34;A  3;1;0;0;1;2;1;17;0;0;1;1;0;0;0;0;0;0;0;0;1;6;3;10;0;0;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
19.12.2024;23:33;A  3;1;1;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:32;A  3;1;0;0;0;0;0;36;0;0;3;3;0;0;1;1;1;36;0;0;1;3;1;6;1;47;0;0;0;0;0;0;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:31;A  3;1;1;6;0;0;1;1;0;0;0;0;2;18;0;0;2;2;1;7;0;0;1;7;0;14;0;0;1;3;1;2;1;2;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:30;A  3;1;1;1;0;21;0;0;0;0;1;2;1;41;0;0;1;1;1;20;0;0;0;0;1;67;0;0;1;2;1;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.12.2024;23:29;A  3;1;0;11;2;40;0;0;2;6;1;1;1;42;2;13;1;13;1;24;2;15;2;10;1;92;1;1;0;0;2;6;3;14;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14
19.12.2024;23:28;A  3;1;1;72;0;0;0;0;0;0;0;0;2;73;0;0;1;63;0;0;0;0;4;19;1;17;1;4;1;7;0;0;2;8;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6
